Date,Open,High,Low,Close,Adj Close,Volume
11/18/2003,1.515,1.524286,1.453571,1.457857,1.292034,66798200
11/19/2003,1.468571,1.475,1.447143,1.458571,1.292667,86146200
11/20/2003,1.435714,1.505714,1.435714,1.455714,1.290135,59897600
11/21/2003,1.452857,1.47,1.417857,1.448571,1.283805,60459000
11/24/2003,1.464286,1.519286,1.460714,1.510714,1.33888,95456200
11/25/2003,1.516429,1.517857,1.472143,1.477143,1.309126,67163600
11/26/2003,1.492143,1.510714,1.446429,1.48,1.311658,61282200
11/28/2003,1.484286,1.505,1.465714,1.493571,1.323686,19024600
12/1/2003,1.502857,1.560714,1.5,1.550714,1.374329,90384000
12/2/2003,1.542857,1.564286,1.529286,1.538571,1.363568,51324000
12/3/2003,1.538571,1.56,1.497143,1.502143,1.331283,47824000
12/4/2003,1.495714,1.512143,1.483571,1.510714,1.33888,44485000
12/5/2003,1.492857,1.510714,1.480714,1.489286,1.319888,46544400
12/8/2003,1.484286,1.505714,1.457857,1.503571,1.332549,37059400
12/9/2003,1.512143,1.517857,1.457143,1.460714,1.294567,33786200
12/10/2003,1.460714,1.472143,1.425714,1.455714,1.290135,67834200
12/11/2003,1.446429,1.524286,1.443571,1.515,1.342678,45784200
12/12/2003,1.522857,1.522857,1.478571,1.492143,1.32242,48168400
12/15/2003,1.535,1.535,1.433571,1.440714,1.276841,97227200
12/16/2003,1.442143,1.463571,1.429286,1.437143,1.273676,93489200
12/17/2003,1.434286,1.437857,1.413571,1.42,1.258483,68565000
12/18/2003,1.421429,1.441429,1.421429,1.431429,1.268612,82728800
12/19/2003,1.442143,1.458571,1.401429,1.407143,1.247088,113390200
12/22/2003,1.403571,1.420714,1.375,1.417857,1.256584,94266200
12/23/2003,1.422857,1.425,1.4,1.415,1.254052,77124600
12/24/2003,1.408571,1.470714,1.403571,1.457857,1.292034,44368800
12/26/2003,1.453571,1.493571,1.452857,1.484286,1.315457,25923800
12/29/2003,1.493571,1.511429,1.49,1.510714,1.33888,58364600
12/30/2003,1.512857,1.535714,1.510714,1.52,1.347109,51213400
12/31/2003,1.525,1.537857,1.512857,1.526429,1.352806,43612800
1/2/2004,1.539286,1.553571,1.512857,1.52,1.347109,36160600
1/5/2004,1.53,1.599286,1.53,1.583571,1.403449,98754600
1/6/2004,1.589286,1.601429,1.550714,1.577857,1.398385,127337000
1/7/2004,1.578571,1.630714,1.566429,1.613571,1.430037,146718600
1/8/2004,1.631429,1.695,1.617857,1.668571,1.478781,115075800
1/9/2004,1.659286,1.723571,1.627857,1.642857,1.455992,106864800
1/12/2004,1.660714,1.714286,1.65,1.695,1.502204,121886800
1/13/2004,1.764286,1.774286,1.704286,1.722857,1.526892,169754200
1/14/2004,1.742857,1.752857,1.698571,1.728571,1.531957,155010800
1/15/2004,1.636429,1.671429,1.607143,1.632143,1.446496,254552200
1/16/2004,1.635,1.645714,1.615,1.622857,1.438266,93205000
1/20/2004,1.619286,1.628571,1.589286,1.623571,1.4389,78986600
1/21/2004,1.621429,1.640714,1.602143,1.615,1.431303,56665000
1/22/2004,1.611429,1.630714,1.584286,1.584286,1.404082,51251200
1/23/2004,1.601429,1.624286,1.589286,1.611429,1.428138,56792400
1/26/2004,1.604286,1.647143,1.602143,1.643571,1.456625,67817400
1/27/2004,1.645714,1.660714,1.628571,1.647857,1.460423,76767600
1/28/2004,1.631429,1.67,1.600714,1.608571,1.425606,68850600
1/29/2004,1.616429,1.628571,1.585,1.62,1.435734,53174800
1/30/2004,1.617857,1.633571,1.601429,1.611429,1.428138,46324600
2/2/2004,1.604286,1.629286,1.577143,1.594286,1.412945,71857800
2/3/2004,1.592857,1.6,1.571429,1.59,1.409147,45203200
2/4/2004,1.571429,1.577857,1.55,1.556429,1.379394,76388200
2/5/2004,1.558571,1.636429,1.557857,1.601429,1.419275,88211200
2/6/2004,1.603571,1.635,1.6,1.622143,1.437633,48335000
2/9/2004,1.615714,1.632857,1.607143,1.619286,1.435101,47065200
2/10/2004,1.615714,1.651429,1.602857,1.641429,1.454725,63835800
2/11/2004,1.649286,1.705,1.646429,1.7,1.506635,87136000
2/12/2004,1.686429,1.713571,1.685714,1.695,1.502204,45997000
2/13/2004,1.703571,1.721429,1.630714,1.642857,1.455992,78995000
2/17/2004,1.65,1.677857,1.65,1.654286,1.46612,42739200
2/18/2004,1.655714,1.674286,1.646429,1.661429,1.472451,35408800
2/19/2004,1.666429,1.688571,1.600714,1.605,1.422441,80770200
2/20/2004,1.607143,1.607857,1.586429,1.6,1.418009,69400800
2/23/2004,1.595714,1.604286,1.563571,1.585,1.404715,48519800
2/24/2004,1.581429,1.624286,1.571429,1.597143,1.415477,64764000
2/25/2004,1.591429,1.635714,1.586429,1.629286,1.443964,69069000
2/26/2004,1.634286,1.655714,1.628571,1.645714,1.458524,49602000
2/27/2004,1.64,1.715714,1.639286,1.708571,1.514231,117209400
3/1/2004,1.721429,1.735714,1.705,1.715714,1.520562,80420200
3/2/2004,1.714286,1.721429,1.697857,1.700714,1.507267,64171800
3/3/2004,1.685714,1.727857,1.685714,1.708571,1.514231,56282800
3/4/2004,1.709286,1.801429,1.707857,1.797143,1.592728,165055800
3/5/2004,1.782143,1.963571,1.778571,1.91,1.692748,385149800
3/8/2004,1.901429,1.913571,1.842857,1.857143,1.645903,130718000
3/9/2004,1.85,1.945,1.839286,1.935714,1.715538,154590800
3/10/2004,1.931429,2.01,1.924286,1.977143,1.752254,251741000
3/11/2004,1.947857,2.002857,1.935,1.939286,1.718703,148962800
3/12/2004,1.951429,1.984286,1.940714,1.968571,1.744658,82306000
3/15/2004,1.930714,1.953571,1.875714,1.889286,1.674391,120429400
3/16/2004,1.896429,1.900714,1.813571,1.844286,1.634509,151358200
3/17/2004,1.854286,1.884286,1.841429,1.870714,1.657931,102858000
3/18/2004,1.852857,1.861429,1.827857,1.833571,1.625013,80270400
3/19/2004,1.825714,1.924286,1.824286,1.847143,1.637041,102144000
3/22/2004,1.812143,1.869286,1.803571,1.847143,1.637041,104757800
3/23/2004,1.848571,1.857143,1.801429,1.806429,1.600958,96378800
3/24/2004,1.805,1.839286,1.805,1.821429,1.614252,107053800
3/25/2004,1.867143,1.922143,1.849286,1.919286,1.700978,141611400
3/26/2004,1.928571,1.954286,1.922143,1.931429,1.71174,104973400
3/29/2004,1.955,1.999286,1.942857,1.993571,1.766814,87682000
3/30/2004,1.981429,1.996429,1.952857,1.994286,1.767447,89919200
3/31/2004,1.994286,1.998571,1.925,1.931429,1.71174,97693400
4/1/2004,1.920714,1.947857,1.901429,1.936429,1.716171,79583000
4/2/2004,1.982143,1.995,1.945,1.964286,1.740859,68619600
4/5/2004,1.962857,2.026428,1.96,2.022857,1.792769,96418000
4/6/2004,1.979286,2.010714,1.959286,1.987857,1.76175,64498000
4/7/2004,1.972143,1.978571,1.922857,1.950714,1.728832,63779800
4/8/2004,1.991429,2,1.942857,1.966429,1.742759,60229400
4/12/2004,1.964286,2.007143,1.963571,2.002857,1.775044,57635200
4/13/2004,1.998571,2.002143,1.917143,1.923571,1.704776,109099200
4/14/2004,1.91,1.933571,1.879286,1.902857,1.686418,159933200
4/15/2004,2.058571,2.112857,2.011429,2.092857,1.854806,440361600
4/16/2004,2.082143,2.093571,2.035714,2.084286,1.847211,100732800
4/19/2004,2.008571,2.053571,1.987857,2.025,1.794668,178088400
4/20/2004,2.015,2.029286,1.968571,1.980714,1.755419,88629800
4/21/2004,1.971429,2.008571,1.955,1.980714,1.755419,81468800
4/22/2004,1.968571,2.012857,1.936429,1.984286,1.758585,86146200
4/23/2004,1.978571,2,1.932143,1.978571,1.75352,78957200
4/26/2004,1.97,1.974286,1.928571,1.937857,1.717437,57782200
4/27/2004,1.945714,1.96,1.906429,1.924286,1.705409,70966000
4/28/2004,1.915714,1.929286,1.881429,1.889286,1.674391,57792000
4/29/2004,1.889286,1.928571,1.855714,1.912143,1.694648,115197600
4/30/2004,1.907857,1.925714,1.820714,1.841429,1.631977,116625600
5/3/2004,1.857143,1.880714,1.838571,1.862143,1.650335,74408600
5/4/2004,1.855,1.896429,1.821429,1.867143,1.654767,69995800
5/5/2004,1.871429,1.910714,1.854286,1.903571,1.687051,59526600
5/6/2004,1.885714,1.910714,1.85,1.898571,1.68262,65889600
5/7/2004,1.896429,1.969286,1.896429,1.905,1.688317,104759200
5/10/2004,1.876429,1.9,1.852857,1.877143,1.663629,62494600
5/11/2004,1.885714,1.942143,1.885714,1.938571,1.71807,76293000
5/12/2004,1.913571,1.952857,1.874286,1.95,1.728199,61355000
5/13/2004,1.935714,1.98,1.921429,1.942143,1.721235,57463000
5/14/2004,1.946429,1.951429,1.889286,1.932857,1.713006,64450400
5/17/2004,1.907143,1.932857,1.882857,1.902857,1.686418,75111400
5/18/2004,1.926429,1.949286,1.914286,1.932857,1.713006,51515800
5/19/2004,1.957143,1.964286,1.887143,1.890714,1.675656,93898000
5/20/2004,1.902143,1.928571,1.890714,1.907857,1.69085,49074200
5/21/2004,1.921429,1.942857,1.909286,1.936429,1.716171,44973600
5/24/2004,1.949286,1.992857,1.936429,1.952857,1.730731,58900800
5/25/2004,1.964286,2.036429,1.949286,2.029286,1.798466,79994600
5/26/2004,2.023571,2.055714,2,2.036429,1.804796,80542000
5/27/2004,2.032857,2.042857,1.987143,2.012143,1.783273,58993200
5/28/2004,2.005714,2.019286,1.985714,2.004286,1.77631,36429400
6/1/2004,1.985,2.014286,1.972143,2.004286,1.77631,45533600
6/2/2004,2.002143,2.083571,1.985714,2.065714,1.830751,79678200
6/3/2004,2.051429,2.070714,2.020714,2.028571,1.797833,62732600
6/4/2004,2.04,2.089286,2.036429,2.055714,1.821889,99778000
6/7/2004,2.074286,2.141428,2.057857,2.129286,1.887092,73969000
6/8/2004,2.142143,2.174286,2.130714,2.167857,1.921276,103905200
6/9/2004,2.149286,2.193571,2.142857,2.157143,1.91178,87301200
6/10/2004,2.157143,2.212143,2.157143,2.195714,1.945964,64394400
6/14/2004,2.189286,2.191429,2.107143,2.151428,1.906716,60996600
6/15/2004,2.181429,2.224286,2.161429,2.192143,1.942799,111158600
6/16/2004,2.19,2.38,2.180714,2.338571,2.072573,227410400
6/17/2004,2.325714,2.366429,2.300714,2.343571,2.077004,137830000
6/18/2004,2.332857,2.386429,2.316429,2.350714,2.083334,101563000
6/21/2004,2.365714,2.392857,2.294286,2.309286,2.046618,97553400
6/22/2004,2.307143,2.363571,2.306429,2.357143,2.089031,90127800
6/23/2004,2.357143,2.416429,2.349286,2.407143,2.133344,97717200
6/24/2004,2.393571,2.407143,2.355714,2.37,2.100426,63128800
6/25/2004,2.362143,2.407143,2.357143,2.407143,2.133344,80857000
6/28/2004,2.441429,2.442143,2.300714,2.320714,2.056746,130274200
6/29/2004,2.290714,2.356429,2.243572,2.321429,2.057379,147638400
6/30/2004,2.325714,2.355,2.277857,2.324286,2.059911,93261000
7/1/2004,2.292857,2.32,2.278571,2.307143,2.044719,85485400
7/2/2004,2.177143,2.227143,2.123571,2.22,1.967489,227670800
7/6/2004,2.233572,2.244286,2.2,2.210714,1.959258,87245200
7/7/2004,2.203571,2.24,2.152143,2.170714,1.923808,99498000
7/8/2004,2.152143,2.191429,2.139286,2.152857,1.907982,58345000
7/9/2004,2.162143,2.178571,2.145,2.145,1.901019,52215800
7/12/2004,2.144286,2.145714,2.066429,2.081429,1.844678,127905400
7/13/2004,2.089286,2.114286,2.072857,2.087143,1.849743,79044000
7/14/2004,2.061429,2.140714,2.052857,2.112857,1.872532,208950000
7/15/2004,2.332857,2.402143,2.293571,2.352143,2.0846,441931000
7/16/2004,2.342857,2.351429,2.294286,2.3,2.038388,122095400
7/19/2004,2.286429,2.301429,2.261429,2.283571,2.023829,133292600
7/20/2004,2.282143,2.3,2.253572,2.3,2.038388,80936800
7/21/2004,2.315714,2.336429,2.238571,2.258571,2.001672,75314400
7/22/2004,2.232143,2.266428,2.218571,2.262857,2.00547,83529600
7/23/2004,2.252143,2.267857,2.177143,2.192857,1.943432,68392800
7/26/2004,2.203571,2.246428,2.198571,2.232857,1.978883,98483000
7/27/2004,2.271429,2.339286,2.255,2.316429,2.052948,106251600
7/28/2004,2.307857,2.315,2.225714,2.305,2.04282,71262800
7/29/2004,2.319286,2.344286,2.295,2.331429,2.066242,55539400
7/30/2004,2.332143,2.357143,2.285714,2.31,2.047251,60755800
8/2/2004,2.227143,2.3,2.223572,2.255714,1.999139,91273000
8/3/2004,2.246428,2.265714,2.225,2.235,1.980782,52907400
8/4/2004,2.227857,2.294286,2.226429,2.270714,2.012434,69122200
8/5/2004,2.272143,2.307143,2.232143,2.242143,1.987112,61125400
8/6/2004,2.207143,2.221429,2.121428,2.127143,1.885193,123072600
8/9/2004,2.132143,2.175,2.129286,2.164286,1.918111,72711800
8/10/2004,2.170714,2.252857,2.167857,2.251429,1.995342,87759000
8/11/2004,2.221429,2.223572,2.161429,2.215,1.963057,80598000
8/12/2004,2.175,2.203571,2.162857,2.169286,1.922542,56550200
8/13/2004,2.185714,2.234286,2.171429,2.202857,1.952295,82012000
8/16/2004,2.214286,2.265714,2.188571,2.198571,1.948496,108918600
8/17/2004,2.184286,2.223572,2.167857,2.205,1.954194,80754800
8/18/2004,2.179286,2.275,2.177857,2.267143,2.009269,91163800
8/19/2004,2.250714,2.275714,2.168571,2.193571,1.944065,97230000
8/20/2004,2.193571,2.213571,2.177857,2.2,1.949762,79195200
8/23/2004,2.204286,2.233572,2.185714,2.22,1.967489,63665000
8/24/2004,2.232857,2.282143,2.227857,2.282143,2.022562,93534000
8/25/2004,2.276428,2.367857,2.266428,2.360714,2.092196,126404600
8/26/2004,2.36,2.512857,2.338571,2.475714,2.194116,238964600
8/27/2004,2.477143,2.482857,2.428571,2.453571,2.174492,97203400
8/30/2004,2.428571,2.48,2.425714,2.437143,2.159932,54535600
8/31/2004,2.433571,2.496428,2.428571,2.463571,2.183354,94140200
9/1/2004,2.45,2.570714,2.442143,2.561429,2.270081,128931600
9/2/2004,2.535714,2.557857,2.487857,2.547143,2.25742,101581200
9/3/2004,2.500714,2.565714,2.500714,2.516428,2.230199,73367000
9/7/2004,2.528571,2.585,2.516428,2.554286,2.263751,75489400
9/8/2004,2.55,2.612143,2.548571,2.596429,2.3011,85881600
9/9/2004,2.578571,2.592857,2.52,2.55,2.259952,115334800
9/10/2004,2.547143,2.587857,2.532857,2.562143,2.270714,82003600
9/13/2004,2.562857,2.576429,2.522857,2.542143,2.252988,70494200
9/14/2004,2.517143,2.539286,2.484286,2.535,2.246659,63705600
9/15/2004,2.525714,2.534286,2.485714,2.514286,2.2283,58167200
9/16/2004,2.514286,2.625714,2.505714,2.596429,2.3011,125479200
9/17/2004,2.610714,2.67,2.6,2.652857,2.35111,125577200
9/20/2004,2.634286,2.712857,2.633571,2.693571,2.387193,61250000
9/21/2004,2.696429,2.776428,2.675714,2.715,2.406184,96663000
9/22/2004,2.721429,2.724286,2.629286,2.637143,2.337183,100422000
9/23/2004,2.645714,2.678571,2.637857,2.662143,2.359339,99351000
9/24/2004,2.675,2.714286,2.653571,2.663571,2.360605,92372000
9/27/2004,2.639286,2.712857,2.630714,2.680714,2.375798,99379000
9/28/2004,2.675714,2.735,2.675,2.717143,2.408084,88296600
9/29/2004,2.709286,2.775714,2.701429,2.762857,2.448598,68377400
9/30/2004,2.785714,2.805,2.746428,2.767857,2.453029,106253000
10/1/2004,2.794286,2.799286,2.755714,2.762143,2.447965,116351200
10/4/2004,2.798571,2.798571,2.767857,2.770714,2.455562,143521000
10/5/2004,2.754286,2.833571,2.742857,2.812143,2.492277,101540600
10/6/2004,2.821429,2.911429,2.819286,2.902857,2.572674,111575800
10/7/2004,2.895714,2.923571,2.818571,2.83,2.508103,106537200
10/8/2004,2.825714,2.840714,2.774286,2.79,2.472654,89807200
10/11/2004,2.771429,2.79,2.728571,2.756428,2.4429,80967600
10/12/2004,2.75,2.755714,2.689286,2.735,2.423909,115047800
10/13/2004,2.776428,2.84,2.767143,2.839286,2.516333,290752000
10/14/2004,3.085,3.267857,3.039286,3.212857,2.847413,692106800
10/15/2004,3.205714,3.257857,3.156429,3.25,2.880331,257782000
10/18/2004,3.192857,3.410714,3.192857,3.410714,3.022765,300188000
10/19/2004,3.435714,3.453571,3.379286,3.387143,3.001875,200498200
10/20/2004,3.37,3.4,3.332143,3.390714,3.00504,151277000
10/21/2004,3.391428,3.437857,3.382857,3.424286,3.034793,181126400
10/22/2004,3.395714,3.405,3.358572,3.386429,3.001242,120766800
10/25/2004,3.371428,3.417143,3.362143,3.396429,3.010105,98161000
10/26/2004,3.389286,3.432143,3.355,3.426429,3.036692,148590400
10/27/2004,3.465,3.615714,3.440714,3.592857,3.18419,298373600
10/28/2004,3.57,3.73,3.535714,3.727857,3.303835,216066200
10/29/2004,3.702857,3.8,3.7,3.742857,3.317129,202554800
11/1/2004,3.75,3.804286,3.717143,3.746428,3.320294,150512600
11/2/2004,3.742857,3.862857,3.742857,3.821429,3.386763,182497000
11/3/2004,3.883571,4.007857,3.856429,3.950714,3.501343,301043400
11/4/2004,3.930714,3.967857,3.883571,3.889286,3.446902,232156400
11/5/2004,3.918571,3.928571,3.717143,3.908571,3.463994,301261800
11/8/2004,3.876429,3.960714,3.847143,3.884286,3.442471,131730200
11/9/2004,3.873571,3.896429,3.812857,3.860714,3.42158,118941200
11/10/2004,3.853571,3.956429,3.850714,3.910714,3.465893,127169000
11/11/2004,3.925,3.959286,3.873571,3.95,3.50071,101824800
11/12/2004,3.929286,3.977857,3.917143,3.964286,3.513371,98925400
11/15/2004,3.942857,3.961429,3.881428,3.945714,3.496912,94011400
11/16/2004,3.94,3.942857,3.891428,3.924286,3.477921,73775800
11/17/2004,3.942143,3.960714,3.872857,3.921429,3.475389,99437800
11/18/2004,3.878572,3.960714,3.877857,3.956429,3.506407,114787400
11/19/2004,3.963571,4.065,3.892857,3.940714,3.492481,191319800
11/22/2004,4.414286,4.571429,4.135714,4.382143,3.883699,642052600
11/23/2004,4.45,4.460714,4.360714,4.376429,3.878634,227862600
11/24/2004,4.406428,4.657143,4.396429,4.575,4.05462,347697000
11/26/2004,4.667857,4.697143,4.595714,4.610714,4.086272,137536000
11/29/2004,4.925,4.969285,4.815,4.888571,4.332524,428229200
11/30/2004,4.913571,4.913571,4.789286,4.789286,4.244533,257129600
12/1/2004,4.842143,4.853571,4.733572,4.842143,4.291377,200138400
12/2/2004,4.723571,4.778572,4.618571,4.657857,4.128052,246860600
12/3/2004,4.609286,4.642857,4.410714,4.477143,3.967893,309712200
12/6/2004,4.589286,4.731429,4.496428,4.698571,4.164137,311980200
12/7/2004,4.709286,4.766428,4.468572,4.492143,3.981186,264224800
12/8/2004,4.505714,4.602143,4.432143,4.52,4.005876,172975600
12/9/2004,4.486429,4.6,4.433571,4.570714,4.050822,185375400
12/10/2004,4.645,4.717857,4.621428,4.653572,4.124254,193943400
12/13/2004,4.687143,4.707143,4.614286,4.636428,4.109061,98760200
12/14/2004,4.671429,4.705714,4.644286,4.663571,4.133117,103930400
12/15/2004,4.66,4.675714,4.618571,4.661428,4.131218,99590400
12/16/2004,4.725,4.821429,4.717857,4.757143,4.216044,281528800
12/17/2004,4.774286,4.788571,4.635714,4.642143,4.114126,195874000
12/20/2004,4.676429,4.714286,4.411428,4.48,3.970426,292031600
12/21/2004,4.54,4.555,4.4,4.549286,4.031831,266103600
12/22/2004,4.547143,4.597143,4.528572,4.553571,4.035629,141457400
12/23/2004,4.553571,4.589286,4.542857,4.572143,4.052088,61482400
12/27/2004,4.628572,4.653572,4.491428,4.511428,3.998278,139872600
12/28/2004,4.521429,4.589286,4.432143,4.584286,4.06285,152938800
12/29/2004,4.557857,4.641428,4.540714,4.602857,4.079309,112390600
12/30/2004,4.629286,4.645,4.587143,4.628572,4.102098,86335200
12/31/2004,4.635,4.642857,4.573571,4.6,4.076777,69647200
1/3/2005,4.627143,4.650714,4.471428,4.520714,4.006509,172998000
1/4/2005,4.556428,4.676429,4.497857,4.567143,4.047657,274202600
1/5/2005,4.604286,4.660714,4.575,4.607143,4.083108,170108400
1/6/2005,4.619286,4.636428,4.523571,4.610714,4.086272,176388800
1/7/2005,4.642857,4.973571,4.625,4.946429,4.383801,556862600
1/10/2005,4.987857,5.05,4.848571,4.925714,4.365444,431327400
1/11/2005,4.875,4.939286,4.581429,4.611429,4.086907,652906800
1/12/2005,4.675,4.707143,4.521429,4.675714,4.143879,479925600
1/13/2005,5.265,5.315714,4.980714,4.985714,4.418618,791179200
1/14/2005,5.017857,5.122857,4.942143,5.014286,4.443939,442685600
1/18/2005,4.989286,5.05,4.839286,5.046429,4.472427,251615000
1/19/2005,5.035,5.104286,4.982143,4.991428,4.423682,187973800
1/20/2005,4.975,5.090714,4.962143,5.032857,4.460398,228730600
1/21/2005,5.093572,5.114286,5,5.035,4.462298,227833200
1/24/2005,5.07,5.127143,5.039286,5.054286,4.47939,210407400
1/25/2005,5.097857,5.202857,5.067143,5.146429,4.561051,242307800
1/26/2005,5.19,5.196429,5.087143,5.160714,4.573713,184874200
1/27/2005,5.154286,5.208571,5.110714,5.188571,4.598401,124056800
1/28/2005,5.187143,5.284286,5.174286,5.284286,4.683228,200403000
1/31/2005,5.327143,5.563571,5.322143,5.492857,4.868076,420274400
2/1/2005,5.503572,5.555,5.47,5.537857,4.907957,169598800
2/2/2005,5.567857,5.707857,5.549286,5.687857,5.040897,255015600
2/3/2005,5.65,5.673572,5.523571,5.557857,4.925682,182912800
2/4/2005,5.562143,5.637857,5.537857,5.631429,4.990886,140889000
2/7/2005,5.637857,5.667857,5.535714,5.638571,4.997216,131114200
2/8/2005,5.647857,5.812857,5.627857,5.778572,5.121294,222504800
2/9/2005,5.788571,5.856429,5.578571,5.624286,4.984555,297864000
2/10/2005,5.622857,5.662857,5.475714,5.597143,4.9605,273254800
2/11/2005,5.704286,5.84,5.638571,5.800714,5.140917,300263600
2/14/2005,5.909286,6.056428,5.860714,6.045,5.357415,317865800
2/15/2005,6.19,6.362857,6.142857,6.315,5.596705,578054400
2/16/2005,6.296429,6.442857,6.239286,6.437857,5.705588,409810800
2/17/2005,6.475,6.491428,6.246428,6.272143,5.558723,379618400
2/18/2005,6.267143,6.275714,6.160714,6.200714,5.495419,290813600
2/22/2005,6.164286,6.307143,6.092143,6.092143,5.399197,304823400
2/23/2005,6.194286,6.317857,6.110714,6.302143,5.58531,336295400
2/24/2005,6.32,6.379286,6.266428,6.352143,5.629622,379757000
2/25/2005,6.401429,6.422143,6.299286,6.356429,5.633421,228877600
2/28/2005,6.382857,6.448571,6.28,6.408571,5.679633,162902600
3/1/2005,6.427143,6.444286,6.308571,6.357143,5.634057,117047000
3/2/2005,6.321429,6.412857,6.297143,6.302857,5.585944,114540300
3/3/2005,6.338572,6.344285,5.888571,5.97,5.290946,352913400
3/4/2005,6.108572,6.144286,5.978571,6.115714,5.420087,189154700
3/7/2005,6.114286,6.178571,6.05,6.107143,5.41249,112658000
3/8/2005,5.985714,6.022857,5.728571,5.79,5.131421,255362800
3/9/2005,5.662857,5.754286,5.547143,5.621428,4.982022,330616300
3/10/2005,5.647143,5.751429,5.585714,5.69,5.042795,194277300
3/11/2005,5.744286,5.798572,5.685714,5.752857,5.098504,158207700
3/14/2005,5.788571,5.827143,5.645714,5.76,5.104835,151346300
3/15/2005,5.805714,5.877143,5.75,5.851429,5.185863,127152200
3/16/2005,5.887143,6.044286,5.825714,5.882857,5.213717,174453300
3/17/2005,5.932857,6.125714,5.902857,6.035714,5.349188,200480000
3/18/2005,6.19,6.205714,6.071429,6.137143,5.439078,235037600
3/21/2005,6.184286,6.281428,6.122857,6.242857,5.532768,135282000
3/22/2005,6.244286,6.28,6.097143,6.118571,5.422619,137853800
3/23/2005,6.064286,6.2,6.002857,6.078571,5.387169,152455800
3/24/2005,6.13,6.142857,6.071429,6.071429,5.380839,88176200
3/28/2005,6.107143,6.137143,6.067143,6.075714,5.384637,68852700
3/29/2005,6.08,6.118571,5.928571,5.964286,5.285884,115339000
3/30/2005,6.01,6.114286,5.974286,6.114286,5.41882,98739900
3/31/2005,6.064286,6.074286,5.941429,5.952857,5.275753,159033700
4/1/2005,6.012857,6.025714,5.795714,5.841429,5.177001,160321000
4/4/2005,5.855714,5.901429,5.737143,5.87,5.202322,145003600
4/5/2005,5.888571,6.034286,5.87,5.984286,5.303607,139059900
4/6/2005,6.057143,6.115714,6.021429,6.047143,5.359316,103706400
4/7/2005,6.047143,6.25,6.035714,6.222857,5.515044,126746900
4/8/2005,6.242857,6.35,6.22,6.248571,5.537832,162487500
4/11/2005,6.307143,6.321429,5.987143,5.988572,5.307406,205415700
4/12/2005,6.07,6.17,6.001429,6.094285,5.401096,245265300
4/13/2005,6.135714,6.141428,5.77,5.862857,5.195992,342986700
4/14/2005,5.544286,5.651429,5.262857,5.322857,4.717413,688298100
4/15/2005,5.231429,5.321429,5.04,5.05,4.475591,432021800
4/18/2005,5,5.185714,4.857143,5.088572,4.509776,331794400
4/19/2005,5.228571,5.348571,5.124286,5.298572,4.695889,270410700
4/20/2005,5.38,5.391428,5.062857,5.072857,4.49585,236282900
4/21/2005,5.2,5.315714,5.128572,5.311429,4.707283,189898100
4/22/2005,5.262857,5.285714,4.985714,5.071429,4.494583,209782300
4/25/2005,5.212857,5.288571,5.158571,5.282857,4.681962,186615100
4/26/2005,5.254286,5.358572,5.16,5.17,4.581942,202626900
4/27/2005,5.127143,5.194286,5.072857,5.135714,4.551557,153472200
4/28/2005,5.184286,5.191429,5.034286,5.077143,4.499647,143776500
4/29/2005,5.164286,5.175714,5.031428,5.151429,4.565484,167907600
5/2/2005,5.172857,5.235714,5.145714,5.204286,4.612329,116480000
5/3/2005,5.2,5.248571,5.147143,5.172857,4.584475,124184900
5/4/2005,5.158571,5.314286,5.157143,5.307143,4.703486,112044100
5/5/2005,5.321429,5.324286,5.21,5.24,4.64398,96841500
5/6/2005,5.27,5.332857,5.255714,5.32,4.71488,81561900
5/9/2005,5.325714,5.35,5.25,5.281428,4.680695,88923800
5/10/2005,5.25,5.321429,5.19,5.202857,4.611063,110065900
5/11/2005,5.028572,5.095714,4.73,5.087143,4.50851,510495300
5/12/2005,5.06,5.084286,4.857143,4.875714,4.321131,242560500
5/13/2005,4.885714,5.032857,4.867143,4.967143,4.402158,175678300
5/16/2005,4.937143,5.1,4.932857,5.078571,4.500914,118573700
5/17/2005,5.02,5.065714,4.934286,5.051429,4.476858,147086100
5/18/2005,5.064286,5.365714,4.998571,5.12,4.53763,159180700
5/19/2005,5.111429,5.382857,5.111429,5.364286,4.754129,198290400
5/20/2005,5.321429,5.378572,5.312857,5.364286,4.754129,113162700
5/23/2005,5.407143,5.7,5.407143,5.68,5.033932,260643600
5/24/2005,5.635714,5.712857,5.575714,5.671429,5.026337,148365000
5/25/2005,5.642857,5.707143,5.617143,5.682857,5.036464,99001700
5/26/2005,5.705714,5.848571,5.705714,5.82,5.158009,131380200
5/27/2005,5.805714,5.827143,5.715714,5.794286,5.135219,79002000
5/31/2005,5.808571,5.82,5.654286,5.68,5.033932,101051300
6/1/2005,5.698571,5.822857,5.694286,5.757143,5.102301,113453200
6/2/2005,5.721428,5.76,5.657143,5.72,5.069383,93493400
6/3/2005,5.451428,5.511428,5.395714,5.462857,4.84149,239217300
6/6/2005,5.475714,5.518571,5.365714,5.417143,4.800974,202991600
6/7/2005,5.371428,5.39,5.207143,5.22,4.626254,186316200
6/8/2005,5.232857,5.321429,5.224286,5.274286,4.674366,101001600
6/9/2005,5.285714,5.42,5.26,5.378572,4.766789,97563900
6/10/2005,5.342857,5.342857,5.074286,5.115714,4.533831,169733200
6/13/2005,5.127143,5.23,5.117143,5.128572,4.545226,108943100
